4.85080000E+00	4.00000000E-01	-9.69710000E+01	1.91280000E+05	1.69660000E+00	1.11170000E+03	1.83060000E+05	5.89420000E-01	
4.85050000E+00	5.00000000E-01	-9.69610000E+01	2.22330000E+05	2.11250000E+00	1.28790000E+03	2.12080000E+05	4.73380000E-01	
4.85020000E+00	6.00000000E-01	-9.69500000E+01	2.53110000E+05	2.52490000E+00	1.46270000E+03	2.40870000E+05	3.96060000E-01	
4.85010000E+00	7.00000000E-01	-9.69390000E+01	2.83640000E+05	2.93380000E+00	1.63590000E+03	2.69410000E+05	3.40860000E-01	
4.85040000E+00	8.00000000E-01	-9.69270000E+01	3.13900000E+05	3.33900000E+00	1.80760000E+03	2.97710000E+05	2.99490000E-01	
4.85000000E+00	9.00000000E-01	-9.69150000E+01	3.43890000E+05	3.74050000E+00	1.97780000E+03	3.25740000E+05	2.67340000E-01	
4.85000000E+00	1.00000000E+00	-9.69020000E+01	3.73590000E+05	4.13820000E+00	2.14630000E+03	3.53520000E+05	2.41650000E-01	
5.29000000E+00	0.00000000E+00	-9.60070000E+01	6.60960000E+04	6.74250000E-04	4.01050000E+02	6.60930000E+04	1.48310000E+03	
5.29070000E+00	1.00000000E-01	-9.59980000E+01	9.79760000E+04	3.95510000E-01	5.81010000E+02	9.58840000E+04	2.52840000E+00	
5.29090000E+00	2.00000000E-01	-9.59890000E+01	1.29640000E+05	7.87610000E-01	7.59740000E+02	1.25470000E+05	1.26970000E+00	
5.29090000E+00	3.00000000E-01	-9.59800000E+01	1.61080000E+05	1.17690000E+00	9.37190000E+02	1.54850000E+05	8.49710000E-01	
5.29070000E+00	4.00000000E-01	-9.59700000E+01	1.92280000E+05	1.56320000E+00	1.11330000E+03	1.84010000E+05	6.39710000E-01	
5.29050000E+00	5.00000000E-01	-9.59600000E+01	2.23240000E+05	1.94650000E+00	1.28810000E+03	2.12950000E+05	5.13750000E-01	
5.29020000E+00	6.00000000E-01	-9.59490000E+01	2.53960000E+05	2.32660000E+00	1.46140000E+03	2.41650000E+05	4.29800000E-01	
5.29010000E+00	7.00000000E-01	-9.59380000E+01	2.84420000E+05	2.70360000E+00	1.63330000E+03	2.70120000E+05	3.69880000E-01	
5.29040000E+00	8.00000000E-01	-9.59270000E+01	3.14610000E+05	3.07720000E+00	1.80370000E+03	2.98330000E+05	3.24970000E-01	
5.29000000E+00	9.00000000E-01	-9.59150000E+01	3.44540000E+05	3.44740000E+00	1.97250000E+03	3.26300000E+05	2.90070000E-01	
5.29000000E+00	1.00000000E+00	-9.59020000E+01	3.74180000E+05	3.81410000E+00	2.13980000E+03	3.54000000E+05	2.62180000E-01	
5.77000000E+00	0.00000000E+00	-9.49920000E+01	6.74630000E+04	6.75580000E-04	4.08740000E+02	6.74590000E+04	1.48020000E+03	
5.77040000E+00	1.00000000E-01	-9.49830000E+01	9.92490000E+04	3.64410000E-01	5.87150000E+02	9.71460000E+04	2.74410000E+00	
5.77080000E+00	2.00000000E-01	-9.49740000E+01	1.30820000E+05	7.25660000E-01	7.64350000E+02	1.26630000E+05	1.37800000E+00	
5.77090000E+00	3.00000000E-01	-9.49650000E+01	1.62170000E+05	1.08430000E+00	9.40300000E+02	1.55920000E+05	9.22220000E-01	
5.77070000E+00	4.00000000E-01	-9.49550000E+01	1.93290000E+05	1.44030000E+00	1.11500000E+03	1.84980000E+05	6.94280000E-01	
5.77040000E+00	5.00000000E-01	-9.49450000E+01	2.24180000E+05	1.79360000E+00	1.28830000E+03	2.13830000E+05	5.57540000E-01	
5.77030000E+00	6.00000000E-01	-9.49350000E+01	2.54820000E+05	2.14400000E+00	1.46020000E+03	2.42450000E+05	4.66420000E-01	
5.77010000E+00	7.00000000E-01	-9.49240000E+01	2.85200000E+05	2.49150000E+00	1.63070000E+03	2.70830000E+05	4.01370000E-01	
5.77040000E+00	8.00000000E-01	-9.49130000E+01	3.15330000E+05	2.83590000E+00	1.79970000E+03	2.98970000E+05	3.52620000E-01	
5.77010000E+00	9.00000000E-01	-9.49010000E+01	3.45190000E+05	3.17730000E+00	1.96730000E+03	3.26860000E+05	3.14740000E-01	
5.77000000E+00	1.00000000E+00	-9.48890000E+01	3.74780000E+05	3.51550000E+00	2.13330000E+03	3.54500000E+05	2.84460000E-01	
6.27000000E+00	0.00000000E+00	-9.40080000E+01	6.87880000E+04	6.76880000E-04	4.16150000E+02	6.87830000E+04	1.47740000E+03	
6.27040000E+00	1.00000000E-01	-9.39990000E+01	1.00480000E+05	3.36960000E-01	5.93070000E+02	9.83700000E+04	2.96770000E+00	
6.27090000E+00	2.00000000E-01	-9.39900000E+01	1.31970000E+05	6.70980000E-01	7.68810000E+02	1.27760000E+05	1.49040000E+00	
6.27090000E+00	3.00000000E-01	-9.39810000E+01	1.63230000E+05	1.00260000E+00	9.43330000E+02	1.56950000E+05	9.97370000E-01	
6.27060000E+00	4.00000000E-01	-9.39720000E+01	1.94280000E+05	1.33190000E+00	1.11660000E+03	1.85920000E+05	7.50820000E-01	
6.27050000E+00	5.00000000E-01	-9.39620000E+01	2.25080000E+05	1.65860000E+00	1.28850000E+03	2.14680000E+05	6.02920000E-01	
6.27030000E+00	6.00000000E-01	-9.39510000E+01	2.55650000E+05	1.98270000E+00	1.45910000E+03	2.43220000E+05	5.04360000E-01	
6.27010000E+00	7.00000000E-01	-9.39410000E+01	2.85970000E+05	2.30420000E+00	1.62830000E+03	2.71520000E+05	4.34000000E-01	
6.27040000E+00	8.00000000E-01	-9.39290000E+01	3.16030000E+05	2.62280000E+00	1.79600000E+03	2.99590000E+05	3.81270000E-01	
6.27000000E+00	9.00000000E-01	-9.39180000E+01	3.45830000E+05	2.93870000E+00	1.96230000E+03	3.27410000E+05	3.40280000E-01	
6.27000000E+00	1.00000000E+00	-9.39060000E+01	3.75360000E+05	3.25170000E+00	2.12700000E+03	3.54970000E+05	3.07530000E-01	
6.82000000E+00	0.00000000E+00	-9.29980000E+01	7.01450000E+04	6.78220000E-04	4.23710000E+02	7.01410000E+04	1.47440000E+03	
6.82040000E+00	1.00000000E-01	-9.29900000E+01	1.01750000E+05	3.11300000E-01	5.99130000E+02	9.96250000E+04	3.21230000E+00	
6.82090000E+00	2.00000000E-01	-9.29810000E+01	1.33140000E+05	6.19860000E-01	7.73380000E+02	1.28920000E+05	1.61330000E+00	
6.82080000E+00	3.00000000E-01	-9.29720000E+01	1.64320000E+05	9.26270000E-01	9.46450000E+02	1.58010000E+05	1.07960000E+00	
6.82060000E+00	4.00000000E-01	-9.29630000E+01	1.95280000E+05	1.23050000E+00	1.11830000E+03	1.86890000E+05	8.12700000E-01	
6.82050000E+00	5.00000000E-01	-9.29530000E+01	2.26010000E+05	1.53240000E+00	1.28880000E+03	2.15560000E+05	6.52580000E-01	
6.82030000E+00	6.00000000E-01	-9.29430000E+01	2.56500000E+05	1.83190000E+00	1.45800000E+03	2.44010000E+05	5.45880000E-01	
6.82010000E+00	7.00000000E-01	-9.29320000E+01	2.86750000E+05	2.12900000E+00	1.62590000E+03	2.72230000E+05	4.69700000E-01	
6.82040000E+00	8.00000000E-01	-9.29210000E+01	3.16750000E+05	2.42360000E+00	1.79230000E+03	3.00220000E+05	4.12610000E-01	
6.82000000E+00	9.00000000E-01	-9.29100000E+01	3.46480000E+05	2.71560000E+00	1.95730000E+03	3.27960000E+05	3.68240000E-01	
6.82000000E+00	1.00000000E+00	-9.28980000E+01	3.75960000E+05	3.00500000E+00	2.12080000E+03	3.55460000E+05	3.32780000E-01	
7.40000000E+00	0.00000000E+00	-9.20060000E+01	7.14800000E+04	6.79540000E-04	4.31100000E+02	7.14750000E+04	1.47160000E+03	
7.40040000E+00	1.00000000E-01	-9.19980000E+01	1.02990000E+05	2.88270000E-01	6.05050000E+02	1.00860000E+05	3.46890000E+00	
7.40080000E+00	2.00000000E-01	-9.19890000E+01	1.34300000E+05	5.73980000E-01	7.77870000E+02	1.30050000E+05	1.74220000E+00	
7.40090000E+00	3.00000000E-01	-9.19800000E+01	1.65400000E+05	8.57730000E-01	9.49520000E+02	1.59050000E+05	1.16590000E+00	
7.40070000E+00	4.00000000E-01	-9.19710000E+01	1.96270000E+05	1.13950000E+00	1.12000000E+03	1.87840000E+05	8.77610000E-01	
7.40050000E+00	5.00000000E-01	-9.19610000E+01	2.26930000E+05	1.41910000E+00	1.28910000E+03	2.16430000E+05	7.04680000E-01	
7.40020000E+00	6.00000000E-01	-9.19510000E+01	2.57350000E+05	1.69660000E+00	1.45700000E+03	2.44790000E+05	5.89430000E-01	
7.40010000E+00	7.00000000E-01	-9.19410000E+01	2.87520000E+05	1.97180000E+00	1.62350000E+03	2.72930000E+05	5.07150000E-01	
7.40040000E+00	8.00000000E-01	-9.19300000E+01	3.17450000E+05	2.24470000E+00	1.78870000E+03	3.00840000E+05	4.45490000E-01	
7.40010000E+00	9.00000000E-01	-9.19190000E+01	3.47130000E+05	2.51530000E+00	1.95250000E+03	3.28510000E+05	3.97560000E-01	
7.40000000E+00	1.00000000E+00	-9.19070000E+01	3.76540000E+05	2.78350000E+00	2.11480000E+03	3.55940000E+05	3.59260000E-01	
8.03000000E+00	0.00000000E+00	-9.09990000E+01	7.28340000E+04	6.80890000E-04	4.38550000E+02	7.28290000E+04	1.46870000E+03	
8.03040000E+00	1.00000000E-01	-9.09910000E+01	1.04250000E+05	2.66940000E-01	6.11040000E+02	1.02110000E+05	3.74620000E+00	
8.03080000E+00	2.00000000E-01	-9.09830000E+01	1.35470000E+05	5.31470000E-01	7.82420000E+02	1.31210000E+05	1.88160000E+00	
8.03070000E+00	3.00000000E-01	-9.09740000E+01	1.66480000E+05	7.94220000E-01	9.52650000E+02	1.60110000E+05	1.25910000E+00	
8.03060000E+00	4.00000000E-01	-9.09650000E+01	1.97280000E+05	1.05510000E+00	1.12170000E+03	1.88810000E+05	9.47760000E-01	
8.03050000E+00	5.00000000E-01	-9.09550000E+01	2.27860000E+05	1.31410000E+00	1.28950000E+03	2.17300000E+05	7.60980000E-01	
8.03030000E+00	6.00000000E-01	-9.09450000E+01	2.58200000E+05	1.57110000E+00	1.45600000E+03	2.45580000E+05	6.36490000E-01	
8.03010000E+00	7.00000000E-01	-9.09350000E+01	2.88310000E+05	1.82610000E+00	1.62130000E+03	2.73640000E+05	5.47620000E-01	
8.03040000E+00	8.00000000E-01	-9.09240000E+01	3.18170000E+05	2.07900000E+00	1.78520000E+03	3.01470000E+05	4.81010000E-01	
8.03000000E+00	9.00000000E-01	-9.09130000E+01	3.47780000E+05	2.32970000E+00	1.94770000E+03	3.29070000E+05	4.29240000E-01	
8.03000000E+00	1.00000000E+00	-9.09020000E+01	3.77130000E+05	2.57820000E+00	2.10870000E+03	3.56430000E+05	3.87870000E-01	
8.70000000E+00	0.00000000E+00	-8.99990000E+01	7.41790000E+04	6.82240000E-04	4.45910000E+02	7.41730000E+04	1.46580000E+03	
8.70040000E+00	1.00000000E-01	-8.99910000E+01	1.05510000E+05	2.47560000E-01	6.16960000E+02	1.03350000E+05	4.03940000E+00	
8.70080000E+00	2.00000000E-01	-8.99830000E+01	1.36640000E+05	4.92860000E-01	7.86930000E+02	1.32350000E+05	2.02900000E+00	
8.70080000E+00	3.00000000E-01	-8.99740000E+01	1.67570000E+05	7.36520000E-01	9.55770000E+02	1.61160000E+05	1.35770000E+00	
8.70060000E+00	4.00000000E-01	-8.99650000E+01	1.98280000E+05	9.78480000E-01	1.12340000E+03	1.89770000E+05	1.02200000E+00	
8.70050000E+00	5.00000000E-01	-8.99560000E+01	2.28780000E+05	1.21870000E+00	1.28990000E+03	2.18180000E+05	8.20550000E-01	
8.70030000E+00	6.00000000E-01	-8.99460000E+01	2.59050000E+05	1.45710000E+00	1.45510000E+03	2.46370000E+05	6.86290000E-01	
8.70010000E+00	7.00000000E-01	-8.99360000E+01	2.89080000E+05	1.69370000E+00	1.61910000E+03	2.74350000E+05	5.90440000E-01	
8.70040000E+00	8.00000000E-01	-8.99250000E+01	3.18880000E+05	1.92830000E+00	1.78170000E+03	3.02100000E+05	5.18600000E-01	
8.70000000E+00	9.00000000E-01	-8.99140000E+01	3.48430000E+05	2.16090000E+00	1.94300000E+03	3.29630000E+05	4.62760000E-01	
8.70000000E+00	1.00000000E+00	-8.99030000E+01	3.77720000E+05	2.39160000E+00	2.10280000E+03	3.56910000E+05	4.18140000E-01	
9.42000000E+00	0.00000000E+00	-8.89940000E+01	7.55310000E+04	6.83610000E-04	4.53260000E+02	7.55240000E+04	1.46280000E+03	
9.42040000E+00	1.00000000E-01	-8.89860000E+01	1.06770000E+05	2.29730000E-01	6.22890000E+02	1.04610000E+05	4.35290000E+00	
9.42080000E+00	2.00000000E-01	-8.89780000E+01	1.37810000E+05	4.57330000E-01	7.91460000E+02	1.33510000E+05	2.18660000E+00	
9.42080000E+00	3.00000000E-01	-8.89690000E+01	1.68660000E+05	6.83430000E-01	9.58920000E+02	1.62220000E+05	1.46320000E+00	
9.42060000E+00	4.00000000E-01	-8.89600000E+01	1.99290000E+05	9.07980000E-01	1.12520000E+03	1.90740000E+05	1.10140000E+00	
9.42040000E+00	5.00000000E-01	-8.89510000E+01	2.29710000E+05	1.13090000E+00	1.29040000E+03	2.19050000E+05	8.84240000E-01	
9.42030000E+00	6.00000000E-01	-8.89420000E+01	2.59900000E+05	1.35220000E+00	1.45430000E+03	2.47160000E+05	7.39530000E-01	
9.42010000E+00	7.00000000E-01	-8.89310000E+01	2.89870000E+05	1.57180000E+00	1.61700000E+03	2.75060000E+05	6.36220000E-01	
9.42040000E+00	8.00000000E-01	-8.89210000E+01	3.19590000E+05	1.78960000E+00	1.77830000E+03	3.02740000E+05	5.58780000E-01	
9.42000000E+00	9.00000000E-01	-8.89100000E+01	3.49080000E+05	2.00560000E+00	1.93840000E+03	3.30180000E+05	4.98600000E-01	
9.42000000E+00	1.00000000E+00	-8.88990000E+01	3.78310000E+05	2.21980000E+00	2.09700000E+03	3.57400000E+05	4.50490000E-01	
1.02000000E+01	0.00000000E+00	-8.79750000E+01	7.69000000E+04	6.84990000E-04	4.60680000E+02	7.68930000E+04	1.45990000E+03	
1.02000000E+01	1.00000000E-01	-8.79670000E+01	1.08050000E+05	2.13180000E-01	6.28880000E+02	1.05870000E+05	4.69080000E+00	
1.02010000E+01	2.00000000E-01	-8.79590000E+01	1.39000000E+05	4.24360000E-01	7.96040000E+02	1.34670000E+05	2.35650000E+00	
1.02010000E+01	3.00000000E-01	-8.79510000E+01	1.69760000E+05	6.34160000E-01	9.62120000E+02	1.63290000E+05	1.57690000E+00	
1.02010000E+01	4.00000000E-01	-8.79420000E+01	2.00310000E+05	8.42530000E-01	1.12710000E+03	1.91720000E+05	1.18690000E+00	
1.02000000E+01	5.00000000E-01	-8.79330000E+01	2.30650000E+05	1.04940000E+00	1.29090000E+03	2.19950000E+05	9.52890000E-01	
1.02000000E+01	6.00000000E-01	-8.79230000E+01	2.60770000E+05	1.25480000E+00	1.45350000E+03	2.47970000E+05	7.96920000E-01	
1.02000000E+01	7.00000000E-01	-8.79130000E+01	2.90660000E+05	1.45870000E+00	1.61490000E+03	2.75780000E+05	6.85560000E-01	
1.02000000E+01	8.00000000E-01	-8.79030000E+01	3.20320000E+05	1.66090000E+00	1.77500000E+03	3.03380000E+05	6.02090000E-01	
1.02000000E+01	9.00000000E-01	-8.78920000E+01	3.49740000E+05	1.86140000E+00	1.93380000E+03	3.30750000E+05	5.37220000E-01	
1.02000000E+01	1.00000000E+00	-8.78810000E+01	3.78910000E+05	2.06030000E+00	2.09120000E+03	3.57890000E+05	4.85370000E-01	
1.10000000E+01	0.00000000E+00	-8.69960000E+01	7.82170000E+04	6.86340000E-04	4.67770000E+02	7.82100000E+04	1.45700000E+03	
1.10000000E+01	1.00000000E-01	-8.69880000E+01	1.09280000E+05	1.98590000E-01	6.34610000E+02	1.07090000E+05	5.03550000E+00	
1.10010000E+01	2.00000000E-01	-8.69800000E+01	1.40150000E+05	3.95270000E-01	8.00440000E+02	1.35800000E+05	2.52990000E+00	
1.10010000E+01	3.00000000E-01	-8.69720000E+01	1.70820000E+05	5.90690000E-01	9.65200000E+02	1.64320000E+05	1.69290000E+00	
1.10010000E+01	4.00000000E-01	-8.69630000E+01	2.01290000E+05	7.84800000E-01	1.12890000E+03	1.92660000E+05	1.27420000E+00	
1.10000000E+01	5.00000000E-01	-8.69540000E+01	2.31560000E+05	9.77560000E-01	1.29140000E+03	2.20800000E+05	1.02300000E+00	
1.10000000E+01	6.00000000E-01	-8.69440000E+01	2.61600000E+05	1.16890000E+00	1.45280000E+03	2.48740000E+05	8.55490000E-01	
1.10000000E+01	7.00000000E-01	-8.69350000E+01	2.91420000E+05	1.35880000E+00	1.61290000E+03	2.76480000E+05	7.35920000E-01	
1.10000000E+01	8.00000000E-01	-8.69240000E+01	3.21020000E+05	1.54730000E+00	1.77180000E+03	3.04000000E+05	6.46290000E-01	
1.10000000E+01	9.00000000E-01	-8.69140000E+01	3.50370000E+05	1.73420000E+00	1.92940000E+03	3.31290000E+05	5.76630000E-01	
1.10000000E+01	1.00000000E+00	-8.69030000E+01	3.79480000E+05	1.91950000E+00	2.08580000E+03	3.58370000E+05	5.20960000E-01	
1.19000000E+01	0.00000000E+00	-8.59630000E+01	7.96060000E+04	6.87760000E-04	4.75210000E+02	7.95980000E+04	1.45400000E+03	
1.19000000E+01	1.00000000E-01	-8.59550000E+01	1.10570000E+05	1.84460000E-01	6.40640000E+02	1.08380000E+05	5.42130000E+00	
1.19010000E+01	2.00000000E-01	-8.59470000E+01	1.41350000E+05	3.67110000E-01	8.05070000E+02	1.36990000E+05	2.72400000E+00	
1.19010000E+01	3.00000000E-01	-8.59390000E+01	1.71940000E+05	5.48600000E-01	9.68460000E+02	1.65410000E+05	1.82280000E+00	
1.19010000E+01	4.00000000E-01	-8.59300000E+01	2.02330000E+05	7.28890000E-01	1.13080000E+03	1.93660000E+05	1.37190000E+00	
1.19000000E+01	5.00000000E-01	-8.59210000E+01	2.32510000E+05	9.07940000E-01	1.29200000E+03	2.21710000E+05	1.10140000E+00	
1.19000000E+01	6.00000000E-01	-8.59120000E+01	2.62480000E+05	1.08570000E+00	1.45200000E+03	2.49560000E+05	9.21050000E-01	
1.19000000E+01	7.00000000E-01	-8.59020000E+01	2.92230000E+05	1.26220000E+00	1.61090000E+03	2.77210000E+05	7.92290000E-01	
1.19000000E+01	8.00000000E-01	-8.58920000E+01	3.21750000E+05	1.43730000E+00	1.76860000E+03	3.04650000E+05	6.95770000E-01	
1.19000000E+01	9.00000000E-01	-8.58820000E+01	3.51040000E+05	1.61090000E+00	1.92500000E+03	3.31870000E+05	6.20750000E-01	
1.19000000E+01	1.00000000E+00	-8.58710000E+01	3.80090000E+05	1.78320000E+00	2.08010000E+03	3.58870000E+05	5.60790000E-01	
1.28000000E+01	0.00000000E+00	-8.49930000E+01	8.09100000E+04	6.89100000E-04	4.82150000E+02	8.09010000E+04	1.45120000E+03	
1.28000000E+01	1.00000000E-01	-8.49850000E+01	1.11790000E+05	1.72260000E-01	6.46270000E+02	1.09590000E+05	5.80510000E+00	
1.28010000E+01	2.00000000E-01	-8.49770000E+01	1.42490000E+05	3.42800000E-01	8.09410000E+02	1.38100000E+05	2.91710000E+00	
1.28010000E+01	3.00000000E-01	-8.49690000E+01	1.73000000E+05	5.12270000E-01	9.71530000E+02	1.66440000E+05	1.95210000E+00	
1.28010000E+01	4.00000000E-01	-8.49610000E+01	2.03310000E+05	6.80640000E-01	1.13260000E+03	1.94590000E+05	1.46920000E+00	
1.28000000E+01	5.00000000E-01	-8.49520000E+01	2.33410000E+05	8.47850000E-01	1.29260000E+03	2.22560000E+05	1.17940000E+00	
1.28000000E+01	6.00000000E-01	-8.49420000E+01	2.63310000E+05	1.01390000E+00	1.45140000E+03	2.50330000E+05	9.86300000E-01	
1.28000000E+01	7.00000000E-01	-8.49330000E+01	2.92990000E+05	1.17870000E+00	1.60910000E+03	2.77900000E+05	8.48390000E-01	
1.28000000E+01	8.00000000E-01	-8.49230000E+01	3.22440000E+05	1.34230000E+00	1.76560000E+03	3.05260000E+05	7.45010000E-01	
1.28000000E+01	9.00000000E-01	-8.49130000E+01	3.51660000E+05	1.50450000E+00	1.92080000E+03	3.32410000E+05	6.64660000E-01	
1.28000000E+01	1.00000000E+00	-8.49020000E+01	3.80650000E+05	1.66550000E+00	2.07480000E+03	3.59330000E+05	6.00430000E-01	
1.38000000E+01	0.00000000E+00	-8.39790000E+01	8.22730000E+04	6.90520000E-04	4.89370000E+02	8.22630000E+04	1.44820000E+03	
1.38000000E+01	1.00000000E-01	-8.39720000E+01	1.13060000E+05	1.60530000E-01	6.52140000E+02	1.10850000E+05	6.22940000E+00	
1.38010000E+01	2.00000000E-01	-8.39640000E+01	1.43670000E+05	3.19420000E-01	8.13940000E+02	1.39270000E+05	3.13070000E+00	
1.38010000E+01	3.00000000E-01	-8.39560000E+01	1.74100000E+05	4.77320000E-01	9.74740000E+02	1.67510000E+05	2.09500000E+00	
1.38010000E+01	4.00000000E-01	-8.39480000E+01	2.04320000E+05	6.34200000E-01	1.13450000E+03	1.95570000E+05	1.57680000E+00	
1.38000000E+01	5.00000000E-01	-8.39390000E+01	2.34350000E+05	7.90030000E-01	1.29320000E+03	2.23450000E+05	1.26580000E+00	
1.38000000E+01	6.00000000E-01	-8.39300000E+01	2.64170000E+05	9.44770000E-01	1.45080000E+03	2.51130000E+05	1.05850000E+00	
1.38000000E+01	7.00000000E-01	-8.39200000E+01	2.93780000E+05	1.09840000E+00	1.60730000E+03	2.78620000E+05	9.10420000E-01	
1.38000000E+01	8.00000000E-01	-8.39100000E+01	3.23160000E+05	1.25080000E+00	1.76250000E+03	3.05900000E+05	7.99460000E-01	
1.38000000E+01	9.00000000E-01	-8.39000000E+01	3.52320000E+05	1.40210000E+00	1.91660000E+03	3.32970000E+05	7.13210000E-01	
1.38000000E+01	1.00000000E+00	-8.38890000E+01	3.81240000E+05	1.55220000E+00	2.06940000E+03	3.59820000E+05	6.44260000E-01	
1.48000000E+01	0.00000000E+00	-8.30250000E+01	8.35560000E+04	6.91850000E-04	4.96130000E+02	8.35450000E+04	1.44540000E+03	
1.48000000E+01	1.00000000E-01	-8.30180000E+01	1.14260000E+05	1.50340000E-01	6.57640000E+02	1.12040000E+05	6.65150000E+00	
