2.339700000E+00	0.000000000E+00	-1.000000000E+02	6.791000000E+04	6.468300000E-04	4.017100000E+02	6.790800000E+04	1.546000000E+03
2.339700000E+00	1.000000000E-01	-9.936500000E+01	9.972800000E+04	8.285600000E-01	5.851400000E+02	9.778900000E+04	1.206900000E+00
2.339500000E+00	2.000000000E-01	-9.862700000E+01	1.308600000E+05	1.637100000E+00	7.639200000E+02	1.270300000E+05	6.108500000E-01
2.339700000E+00	3.000000000E-01	-9.778900000E+01	1.612600000E+05	2.424800000E+00	9.377200000E+02	1.555900000E+05	4.124100000E-01
2.339800000E+00	4.000000000E-01	-9.687700000E+01	1.909100000E+05	3.191100000E+00	1.106400000E+03	1.834500000E+05	3.133700000E-01
2.339700000E+00	5.000000000E-01	-9.593400000E+01	2.198300000E+05	3.936400000E+00	1.270000000E+03	2.106200000E+05	2.540400000E-01
2.339700000E+00	6.000000000E-01	-9.501100000E+01	2.480700000E+05	4.662900000E+00	1.428900000E+03	2.371600000E+05	2.144600000E-01
2.339700000E+00	7.000000000E-01	-9.415000000E+01	2.757300000E+05	5.373500000E+00	1.583800000E+03	2.631600000E+05	1.861000000E-01
2.339700000E+00	8.000000000E-01	-9.337500000E+01	3.029200000E+05	6.071600000E+00	1.735400000E+03	2.887100000E+05	1.647000000E-01
2.339700000E+00	9.000000000E-01	-9.269000000E+01	3.297500000E+05	6.760000000E+00	1.884300000E+03	3.139300000E+05	1.479300000E-01
2.339700000E+00	1.000000000E+00	-9.209200000E+01	3.562900000E+05	7.441300000E+00	2.031100000E+03	3.388800000E+05	1.343900000E-01
2.565000000E+00	0.000000000E+00	-9.900000000E+01	6.920400000E+04	6.480400000E-04	4.091600000E+02	6.920200000E+04	1.543100000E+03
2.565000000E+00	1.000000000E-01	-9.836500000E+01	1.009100000E+05	7.589400000E-01	5.909200000E+02	9.896600000E+04	1.317600000E+00
2.564800000E+00	2.000000000E-01	-9.762700000E+01	1.319500000E+05	1.499700000E+00	7.681000000E+02	1.281000000E+05	6.668200000E-01
2.565000000E+00	3.000000000E-01	-9.679300000E+01	1.622600000E+05	2.221600000E+00	9.404200000E+02	1.565600000E+05	4.501300000E-01
2.565100000E+00	4.000000000E-01	-9.588500000E+01	1.918400000E+05	2.924100000E+00	1.107700000E+03	1.843400000E+05	3.419900000E-01
2.565000000E+00	5.000000000E-01	-9.494600000E+01	2.206800000E+05	3.607600000E+00	1.270000000E+03	2.114300000E+05	2.771900000E-01
2.565000000E+00	6.000000000E-01	-9.402600000E+01	2.488600000E+05	4.274000000E+00	1.427700000E+03	2.379000000E+05	2.339700000E-01
2.565000000E+00	7.000000000E-01	-9.316700000E+01	2.764700000E+05	4.926000000E+00	1.581500000E+03	2.638400000E+05	2.030000000E-01
2.565000000E+00	8.000000000E-01	-9.239200000E+01	3.036100000E+05	5.566500000E+00	1.732000000E+03	2.893300000E+05	1.796500000E-01
2.565000000E+00	9.000000000E-01	-9.170700000E+01	3.303900000E+05	6.198200000E+00	1.879800000E+03	3.144900000E+05	1.613400000E-01
2.565000000E+00	1.000000000E+00	-9.110700000E+01	3.568800000E+05	6.823200000E+00	2.025600000E+03	3.393800000E+05	1.465600000E-01
2.808600000E+00	0.000000000E+00	-9.800000000E+01	7.049600000E+04	6.492500000E-04	4.165600000E+02	7.049400000E+04	1.540200000E+03
2.808600000E+00	1.000000000E-01	-9.736400000E+01	1.021000000E+05	6.960100000E-01	5.966600000E+02	1.001400000E+05	1.436800000E+00
2.808500000E+00	2.000000000E-01	-9.662800000E+01	1.330300000E+05	1.375400000E+00	7.722900000E+02	1.291700000E+05	7.270400000E-01
2.808600000E+00	3.000000000E-01	-9.579600000E+01	1.632600000E+05	2.037800000E+00	9.431400000E+02	1.575400000E+05	4.907200000E-01
2.808700000E+00	4.000000000E-01	-9.489200000E+01	1.927600000E+05	2.682600000E+00	1.109000000E+03	1.852200000E+05	3.727700000E-01
2.808600000E+00	5.000000000E-01	-9.395700000E+01	2.215400000E+05	3.310200000E+00	1.270100000E+03	2.122400000E+05	3.021000000E-01
2.808600000E+00	6.000000000E-01	-9.304100000E+01	2.496600000E+05	3.922200000E+00	1.426600000E+03	2.386500000E+05	2.549600000E-01
2.808600000E+00	7.000000000E-01	-9.218400000E+01	2.772200000E+05	4.521000000E+00	1.579200000E+03	2.645200000E+05	2.211900000E-01
2.808600000E+00	8.000000000E-01	-9.141000000E+01	3.043100000E+05	5.109400000E+00	1.728600000E+03	2.899600000E+05	1.957200000E-01
2.808600000E+00	9.000000000E-01	-9.072400000E+01	3.310300000E+05	5.689600000E+00	1.875400000E+03	3.150500000E+05	1.757600000E-01
2.808600000E+00	1.000000000E+00	-9.012200000E+01	3.574700000E+05	6.263800000E+00	2.020100000E+03	3.398800000E+05	1.596500000E-01
3.071600000E+00	0.000000000E+00	-9.700000000E+01	7.178700000E+04	6.504700000E-04	4.239100000E+02	7.178500000E+04	1.537400000E+03
3.071600000E+00	1.000000000E-01	-9.636400000E+01	1.032800000E+05	6.390600000E-01	6.023900000E+02	1.013200000E+05	1.564800000E+00
3.071500000E+00	2.000000000E-01	-9.562900000E+01	1.341200000E+05	1.263000000E+00	7.764700000E+02	1.302400000E+05	7.917600000E-01
3.071600000E+00	3.000000000E-01	-9.480000000E+01	1.642600000E+05	1.871500000E+00	9.458800000E+02	1.585100000E+05	5.343300000E-01
3.071700000E+00	4.000000000E-01	-9.389900000E+01	1.936800000E+05	2.464000000E+00	1.110400000E+03	1.861100000E+05	4.058400000E-01
3.071600000E+00	5.000000000E-01	-9.296900000E+01	2.224000000E+05	3.040900000E+00	1.270200000E+03	2.130600000E+05	3.288500000E-01
3.071600000E+00	6.000000000E-01	-9.205600000E+01	2.504600000E+05	3.603600000E+00	1.425600000E+03	2.393900000E+05	2.775000000E-01
3.071600000E+00	7.000000000E-01	-9.120100000E+01	2.779600000E+05	4.154300000E+00	1.577100000E+03	2.652000000E+05	2.407200000E-01
